age,job,marital,Married,education,Ed,default,Def,balance,housing,House,loan,Personal,contact,day,month,duration,campaign,pdays,previous,Previous,Subscribe
41,management,married,1,tertiary,3,no,0,72,yes,1,no,0,unknown,7,may,764,3,-1,0,0,0
40,technician,divorced,0,tertiary,3,no,0,1871,yes,1,no,0,cellular,17,nov,64,1,-1,0,0,0
44,services,single,0,secondary,2,no,0,1378,yes,1,no,0,unknown,8,may,257,2,-1,0,0,0
43,blue-collar,married,1,primary,1,no,0,188,yes,1,no,0,cellular,12,may,58,3,347,5,0,0
30,unknown,single,0,tertiary,3,no,0,6836,no,0,no,0,cellular,27,feb,30,3,-1,0,0,0
32,services,married,1,secondary,2,no,0,61,yes,1,no,0,cellular,8,jul,529,5,-1,0,0,0
57,admin.,married,1,secondary,2,no,0,-967,yes,1,no,0,telephone,15,may,8,7,-1,0,0,0
31,blue-collar,single,0,tertiary,3,no,0,462,yes,1,yes,1,unknown,19,may,147,1,-1,0,0,0
49,unknown,married,1,secondary,2,no,0,0,no,0,no,0,cellular,28,aug,173,2,-1,0,0,0
31,admin.,single,0,secondary,2,no,0,5527,yes,1,no,0,unknown,21,may,132,1,-1,0,0,0
41,admin.,married,1,tertiary,3,no,0,1287,no,0,no,0,unknown,16,jun,286,1,-1,0,0,0
44,management,married,1,tertiary,3,no,0,17361,no,0,no,0,unknown,18,jun,476,1,-1,0,0,0
54,entrepreneur,married,1,unknown,0,no,0,1956,no,0,no,0,cellular,19,nov,221,5,-1,0,0,0
37,blue-collar,divorced,0,secondary,2,no,0,0,yes,1,no,0,cellular,21,apr,146,4,-1,0,0,1
34,management,married,1,secondary,2,no,0,-294,yes,1,no,0,unknown,27,may,532,2,-1,0,0,0
43,technician,married,1,secondary,2,no,0,275,no,0,no,0,cellular,25,aug,69,6,-1,0,0,0
44,management,married,1,tertiary,3,no,0,724,yes,1,no,0,cellular,17,nov,157,2,172,1,0,0
44,services,married,1,secondary,2,no,0,27,no,0,no,0,cellular,25,may,485,1,-1,0,0,0
53,admin.,divorced,0,secondary,2,no,0,26,yes,1,no,0,cellular,7,may,56,1,359,1,0,0
36,technician,married,1,secondary,2,no,0,191,no,0,no,0,cellular,31,aug,69,1,-1,0,0,0
58,technician,divorced,0,secondary,2,no,0,-123,no,0,no,0,cellular,5,aug,131,2,-1,0,0,0
26,student,single,0,secondary,2,no,0,-147,no,0,no,0,unknown,4,jun,95,2,-1,0,0,0
34,technician,single,0,secondary,2,no,0,179,no,0,no,0,cellular,19,aug,294,3,-1,0,0,0
55,blue-collar,married,1,primary,1,no,0,1086,yes,1,no,0,cellular,6,may,146,1,272,2,0,0
55,blue-collar,married,1,secondary,2,no,0,471,yes,1,no,0,unknown,30,may,58,2,-1,0,0,0
34,entrepreneur,married,1,tertiary,3,no,0,105,yes,1,no,0,unknown,28,may,249,2,-1,0,0,0
41,entrepreneur,divorced,0,secondary,2,no,0,1588,yes,1,yes,1,unknown,20,jun,10,8,-1,0,0,0
38,housemaid,divorced,0,secondary,2,no,0,70,no,0,no,0,cellular,27,oct,255,3,148,1,1,1
28,blue-collar,single,0,secondary,2,no,0,2700,no,0,no,0,cellular,3,feb,337,4,-1,0,0,0
41,technician,married,1,secondary,2,no,0,1602,yes,1,no,0,cellular,2,jun,142,1,-1,0,0,0
30,admin.,married,1,tertiary,3,no,0,0,yes,1,no,0,cellular,24,jul,209,2,-1,0,0,0
39,technician,married,1,unknown,0,no,0,839,no,0,no,0,unknown,30,may,825,2,-1,0,0,0
41,admin.,married,1,secondary,2,no,0,21515,yes,1,no,0,unknown,5,jun,87,1,-1,0,0,0
36,technician,married,1,secondary,2,no,0,5902,yes,1,no,0,unknown,23,may,219,4,-1,0,0,0
37,management,married,1,tertiary,3,no,0,547,yes,1,yes,1,unknown,21,may,143,1,-1,0,0,0
59,self-employed,married,1,tertiary,3,no,0,3800,no,0,yes,1,cellular,9,jul,70,1,-1,0,0,0
26,technician,single,0,secondary,2,no,0,261,yes,1,no,0,unknown,27,may,371,2,-1,0,0,0
43,technician,married,1,secondary,2,no,0,0,yes,1,yes,1,cellular,4,feb,539,8,204,5,0,0
42,management,married,1,secondary,2,yes,1,-34,no,0,no,0,cellular,5,feb,176,1,-1,0,0,0
46,blue-collar,married,1,unknown,0,no,0,9328,yes,1,no,0,cellular,5,may,725,3,-1,0,0,1
31,admin.,married,1,secondary,2,no,0,5,yes,1,yes,1,cellular,16,jul,101,7,-1,0,0,0
43,unemployed,married,1,secondary,2,no,0,3529,no,0,no,0,cellular,5,feb,169,2,-1,0,0,0
48,blue-collar,single,0,tertiary,3,no,0,2330,yes,1,no,0,unknown,4,jun,15,1,-1,0,0,0
41,blue-collar,married,1,secondary,2,no,0,1334,yes,1,no,0,cellular,20,apr,234,5,-1,0,0,0
32,self-employed,married,1,tertiary,3,no,0,3601,no,0,no,0,cellular,22,aug,171,15,-1,0,0,0
45,technician,married,1,tertiary,3,no,0,265,no,0,no,0,cellular,28,aug,14,3,-1,0,0,0
52,admin.,single,0,unknown,0,no,0,2227,no,0,no,0,cellular,24,feb,242,2,-1,0,0,1
37,self-employed,married,1,secondary,2,no,0,487,no,0,yes,1,cellular,27,aug,155,15,-1,0,0,0
38,blue-collar,divorced,0,secondary,2,no,0,0,yes,1,no,0,cellular,11,may,580,1,173,1,0,0
36,services,single,0,secondary,2,no,0,174,yes,1,no,0,unknown,7,may,223,2,-1,0,0,0
58,retired,married,1,secondary,2,no,0,14412,no,0,no,0,cellular,18,nov,297,1,-1,0,0,0
37,management,married,1,tertiary,3,no,0,3288,no,0,no,0,cellular,8,aug,124,2,-1,0,0,0
30,technician,single,0,secondary,2,no,0,57,no,0,no,0,cellular,2,feb,465,2,-1,0,0,0
47,technician,married,1,secondary,2,no,0,2246,yes,1,no,0,cellular,10,jul,330,1,-1,0,0,0
40,technician,married,1,secondary,2,no,0,4441,yes,1,no,0,cellular,20,nov,153,2,183,2,0,0
42,management,divorced,0,tertiary,3,no,0,0,no,0,no,0,unknown,19,may,131,2,-1,0,0,0
71,unknown,married,1,tertiary,3,no,0,353,no,0,no,0,cellular,27,jan,208,1,93,2,0,0
54,blue-collar,married,1,secondary,2,no,0,448,yes,1,yes,1,cellular,5,aug,98,1,-1,0,0,0
53,entrepreneur,married,1,primary,1,no,0,27,yes,1,no,0,telephone,10,sep,230,3,-1,0,0,1
33,blue-collar,divorced,0,secondary,2,no,0,474,no,0,no,0,cellular,22,jul,400,2,-1,0,0,0
30,technician,single,0,tertiary,3,no,0,1185,yes,1,no,0,cellular,30,apr,284,1,339,1,0,0
39,services,divorced,0,secondary,2,no,0,282,yes,1,no,0,cellular,17,jul,243,1,-1,0,0,0
32,blue-collar,married,1,secondary,2,no,0,2,yes,1,no,0,cellular,15,may,16,9,309,1,0,0
34,technician,single,0,secondary,2,no,0,60,no,0,no,0,cellular,7,aug,274,2,-1,0,0,0
39,self-employed,single,0,tertiary,3,no,0,3972,no,0,no,0,cellular,30,jul,122,3,-1,0,0,0
75,retired,married,1,secondary,2,no,0,26452,no,0,no,0,telephone,15,jul,219,2,-1,0,0,0
33,admin.,divorced,0,secondary,2,no,0,818,yes,1,yes,1,cellular,16,apr,301,3,-1,0,0,0
40,services,married,1,secondary,2,no,0,9374,yes,1,no,0,cellular,21,nov,7,8,185,1,0,0
37,technician,married,1,unknown,0,no,0,47,no,0,no,0,unknown,19,jun,374,3,-1,0,0,0
69,retired,married,1,primary,1,no,0,279,no,0,no,0,telephone,12,aug,26,1,-1,0,0,0
52,unemployed,married,1,primary,1,no,0,20,yes,1,no,0,telephone,28,jan,172,1,-1,0,0,0
31,admin.,divorced,0,secondary,2,no,0,360,no,0,no,0,cellular,15,may,332,1,297,2,0,0
28,technician,single,0,secondary,2,no,0,1532,no,0,no,0,cellular,22,may,253,1,107,5,0,0
29,management,single,0,tertiary,3,no,0,1673,no,0,no,0,cellular,16,aug,200,2,159,3,0,0
46,services,married,1,secondary,2,no,0,2420,no,0,no,0,cellular,19,nov,405,2,-1,0,0,0
28,blue-collar,married,1,secondary,2,no,0,100,yes,1,yes,1,unknown,27,may,132,2,-1,0,0,0
41,admin.,married,1,secondary,2,no,0,0,no,0,no,0,unknown,20,jun,89,1,-1,0,0,0
42,technician,divorced,0,secondary,2,no,0,1533,no,0,yes,1,cellular,5,aug,86,1,-1,0,0,0
34,admin.,single,0,secondary,2,no,0,296,no,0,no,0,cellular,7,jul,147,4,-1,0,0,0
28,blue-collar,married,1,secondary,2,no,0,2788,yes,1,no,0,unknown,6,jun,369,2,-1,0,0,1
43,management,single,0,secondary,2,no,0,109,yes,1,no,0,unknown,27,may,64,3,-1,0,0,0
32,technician,married,1,secondary,2,no,0,485,no,0,no,0,cellular,26,aug,98,14,-1,0,0,0
33,technician,single,0,tertiary,3,no,0,125,no,0,no,0,telephone,29,aug,66,2,-1,0,0,0
70,retired,married,1,secondary,2,no,0,616,no,0,no,0,cellular,27,apr,149,2,182,1,0,0
36,services,married,1,secondary,2,no,0,3064,yes,1,no,0,telephone,26,aug,240,3,107,4,0,0
53,technician,married,1,secondary,2,no,0,206,no,0,no,0,cellular,26,aug,87,6,-1,0,0,0
30,blue-collar,single,0,secondary,2,no,0,6900,no,0,no,0,cellular,21,nov,816,1,-1,0,0,0
45,services,divorced,0,secondary,2,no,0,-179,no,0,no,0,unknown,3,jul,155,2,-1,0,0,0
31,services,single,0,secondary,2,no,0,481,yes,1,no,0,cellular,20,nov,106,2,183,2,0,0
28,admin.,married,1,secondary,2,no,0,12,yes,1,no,0,cellular,30,jan,73,3,256,3,0,0
45,blue-collar,married,1,primary,1,no,0,0,no,0,no,0,unknown,23,may,574,5,-1,0,0,0
51,management,married,1,tertiary,3,no,0,176,yes,1,yes,1,unknown,1,jun,8,1,687,2,0,0
53,management,married,1,primary,1,no,0,4086,no,0,no,0,unknown,20,jun,14,3,-1,0,0,0
40,technician,married,1,secondary,2,no,0,257,yes,1,no,0,unknown,16,may,731,4,-1,0,0,0
53,blue-collar,married,1,primary,1,no,0,53,yes,1,no,0,cellular,7,apr,208,1,140,1,0,0
31,blue-collar,divorced,0,secondary,2,no,0,6,yes,1,no,0,cellular,29,jan,821,1,-1,0,0,0
30,management,married,1,tertiary,3,no,0,562,no,0,no,0,cellular,21,aug,137,4,-1,0,0,0
53,entrepreneur,married,1,secondary,2,no,0,-118,yes,1,no,0,unknown,9,may,101,3,-1,0,0,0
40,blue-collar,married,1,primary,1,no,0,2805,yes,1,no,0,cellular,14,may,173,6,353,23,0,0
26,management,single,0,secondary,2,no,0,565,yes,1,no,0,unknown,6,jun,582,11,-1,0,0,0
47,blue-collar,married,1,secondary,2,no,0,0,yes,1,no,0,cellular,21,jul,676,1,-1,0,0,0
51,management,married,1,tertiary,3,no,0,1612,no,0,no,0,cellular,16,mar,384,1,182,5,0,0
45,unemployed,married,1,primary,1,no,0,180,yes,1,yes,1,unknown,27,may,62,2,-1,0,0,0
35,management,married,1,tertiary,3,no,0,0,yes,1,no,0,cellular,21,jul,295,3,-1,0,0,0
36,management,single,0,tertiary,3,no,0,876,yes,1,no,0,unknown,23,may,241,2,-1,0,0,0
57,admin.,married,1,secondary,2,no,0,2137,no,0,no,0,telephone,8,jul,132,7,-1,0,0,0
42,blue-collar,married,1,primary,1,no,0,260,yes,1,no,0,telephone,31,jul,175,2,-1,0,0,0
32,blue-collar,married,1,secondary,2,yes,1,-53,yes,1,no,0,cellular,16,apr,648,1,272,1,0,1
30,management,married,1,tertiary,3,no,0,944,no,0,no,0,cellular,29,oct,251,2,-1,0,0,1
36,technician,married,1,secondary,2,no,0,2394,no,0,no,0,cellular,14,aug,184,2,-1,0,0,0
43,technician,married,1,secondary,2,no,0,297,yes,1,no,0,cellular,14,oct,119,3,-1,0,0,0
69,retired,single,0,tertiary,3,no,0,2144,no,0,no,0,cellular,29,jul,417,1,184,4,1,1
31,technician,single,0,tertiary,3,no,0,969,no,0,no,0,cellular,15,jun,95,1,-1,0,0,0
35,technician,married,1,secondary,2,no,0,0,no,0,no,0,cellular,14,jul,125,2,-1,0,0,0
26,entrepreneur,married,1,tertiary,3,no,0,37,yes,1,yes,1,cellular,6,may,207,1,363,2,0,0
46,technician,married,1,secondary,2,no,0,410,no,0,yes,1,cellular,21,nov,162,5,-1,0,0,0
30,technician,married,1,secondary,2,no,0,1211,yes,1,no,0,cellular,18,may,176,1,-1,0,0,0
33,management,single,0,tertiary,3,no,0,71,no,0,no,0,cellular,22,aug,107,6,-1,0,0,0
34,management,married,1,tertiary,3,no,0,436,yes,1,no,0,cellular,17,apr,28,1,345,1,0,0
48,blue-collar,married,1,primary,1,no,0,559,yes,1,no,0,unknown,15,may,1231,2,-1,0,0,0
31,management,married,1,tertiary,3,no,0,1170,no,0,no,0,cellular,20,aug,200,4,-1,0,0,0
46,management,divorced,0,tertiary,3,no,0,25,no,0,no,0,unknown,26,may,103,2,-1,0,0,0
40,services,married,1,secondary,2,no,0,1325,no,0,no,0,unknown,11,jun,150,2,-1,0,0,0
39,entrepreneur,married,1,secondary,2,no,0,0,no,0,no,0,cellular,21,nov,108,7,-1,0,0,0
33,technician,single,0,secondary,2,no,0,647,yes,1,yes,1,cellular,4,feb,124,1,273,1,0,0
50,blue-collar,married,1,primary,1,no,0,2142,yes,1,no,0,cellular,29,jan,309,2,224,1,0,0
84,retired,divorced,0,primary,1,no,0,639,no,0,no,0,telephone,18,may,353,3,-1,0,0,1
40,blue-collar,married,1,primary,1,no,0,177,yes,1,yes,1,telephone,21,jul,742,4,-1,0,0,0
55,management,married,1,tertiary,3,no,0,236,no,0,no,0,cellular,4,aug,200,1,-1,0,0,0
40,services,divorced,0,secondary,2,no,0,1959,yes,1,no,0,unknown,30,may,177,1,-1,0,0,0
46,admin.,married,1,primary,1,no,0,96,no,0,no,0,telephone,4,feb,151,2,-1,0,0,0
43,self-employed,single,0,tertiary,3,no,0,0,no,0,no,0,unknown,19,jun,147,1,-1,0,0,0
34,blue-collar,married,1,secondary,2,no,0,250,yes,1,no,0,unknown,29,may,193,6,-1,0,0,0
35,technician,single,0,secondary,2,no,0,126,no,0,no,0,cellular,22,aug,112,2,-1,0,0,0
57,retired,married,1,unknown,0,no,0,1621,yes,1,no,0,unknown,19,jun,108,1,-1,0,0,0
25,student,single,0,secondary,2,no,0,8,no,0,no,0,cellular,22,apr,107,2,-1,0,0,1
32,self-employed,married,1,tertiary,3,no,0,189,yes,1,no,0,unknown,6,jun,106,2,-1,0,0,0
52,retired,single,0,secondary,2,no,0,316,no,0,no,0,cellular,12,may,463,3,-1,0,0,0
31,self-employed,single,0,tertiary,3,yes,1,-282,yes,1,no,0,cellular,20,nov,131,3,-1,0,0,0
34,management,married,1,tertiary,3,no,0,-308,yes,1,no,0,cellular,30,apr,140,2,-1,0,0,0
42,technician,divorced,0,secondary,2,no,0,248,no,0,no,0,cellular,19,aug,163,4,-1,0,0,0
47,blue-collar,divorced,0,primary,1,no,0,126,yes,1,no,0,unknown,3,jun,2456,2,-1,0,0,1
50,self-employed,divorced,0,tertiary,3,no,0,13,yes,1,no,0,cellular,20,apr,76,1,-1,0,0,1
30,technician,married,1,secondary,2,no,0,-393,yes,1,yes,1,cellular,16,jul,435,1,-1,0,0,1
33,services,single,0,secondary,2,no,0,358,yes,1,no,0,cellular,7,may,302,1,356,3,0,0
56,technician,single,0,tertiary,3,no,0,917,no,0,no,0,unknown,9,jun,306,1,-1,0,0,0
34,admin.,divorced,0,secondary,2,no,0,1268,yes,1,no,0,cellular,15,may,259,3,-1,0,0,0
33,technician,married,1,secondary,2,no,0,-163,yes,1,yes,1,cellular,8,aug,502,2,-1,0,0,0
32,management,single,0,tertiary,3,no,0,473,yes,1,no,0,cellular,11,may,72,2,361,1,0,0
34,management,married,1,tertiary,3,no,0,4831,yes,1,no,0,cellular,4,feb,265,1,-1,0,0,0
37,technician,married,1,secondary,2,no,0,1063,yes,1,no,0,cellular,31,jul,413,2,-1,0,0,0
30,management,married,1,secondary,2,no,0,0,yes,1,no,0,cellular,12,may,756,3,-1,0,0,0
29,blue-collar,married,1,secondary,2,no,0,424,yes,1,yes,1,unknown,14,may,241,2,-1,0,0,0
56,unemployed,divorced,0,primary,1,no,0,802,no,0,no,0,telephone,3,feb,258,2,-1,0,0,0
31,management,married,1,tertiary,3,no,0,430,yes,1,no,0,cellular,25,jul,137,16,-1,0,0,0
59,unknown,married,1,unknown,0,no,0,3940,no,0,no,0,unknown,5,jun,48,2,-1,0,0,0
36,housemaid,married,1,secondary,2,no,0,2880,no,0,no,0,unknown,12,jun,283,1,-1,0,0,0
51,blue-collar,divorced,0,secondary,2,no,0,1069,yes,1,no,0,unknown,30,may,247,2,-1,0,0,0
54,self-employed,divorced,0,primary,1,no,0,4382,yes,1,no,0,telephone,18,may,193,4,-1,0,0,0
37,management,married,1,tertiary,3,no,0,0,no,0,no,0,cellular,11,mar,129,4,107,2,0,0
32,technician,married,1,tertiary,3,no,0,3939,no,0,no,0,cellular,8,aug,209,2,-1,0,0,0
42,self-employed,married,1,tertiary,3,no,0,753,no,0,no,0,unknown,17,jun,31,1,-1,0,0,0
29,blue-collar,married,1,secondary,2,no,0,358,no,0,no,0,cellular,21,jul,88,5,-1,0,0,0
52,blue-collar,married,1,primary,1,no,0,1141,yes,1,no,0,cellular,12,may,22,5,-1,0,0,0
40,technician,married,1,secondary,2,no,0,1259,no,0,no,0,unknown,20,may,234,5,-1,0,0,0
30,services,married,1,secondary,2,no,0,227,no,0,yes,1,unknown,3,jun,23,1,-1,0,0,0
55,entrepreneur,divorced,0,secondary,2,no,0,538,yes,1,no,0,cellular,7,aug,353,2,-1,0,0,1
49,management,married,1,tertiary,3,no,0,92,yes,1,no,0,unknown,6,may,221,2,-1,0,0,0
33,technician,married,1,tertiary,3,no,0,8023,no,0,no,0,cellular,25,feb,196,1,87,4,0,0
32,services,single,0,secondary,2,no,0,2478,no,0,yes,1,cellular,20,nov,395,1,-1,0,0,0
21,student,single,0,secondary,2,no,0,6844,no,0,no,0,cellular,14,aug,126,3,127,7,0,0
42,technician,married,1,secondary,2,no,0,440,yes,1,no,0,cellular,3,feb,13,5,-1,0,0,0
56,self-employed,married,1,secondary,2,no,0,800,no,0,yes,1,cellular,9,jul,170,1,-1,0,0,0
39,unknown,single,0,secondary,2,no,0,914,no,0,no,0,unknown,5,jun,20,1,-1,0,0,0
30,entrepreneur,single,0,secondary,2,no,0,638,no,0,no,0,cellular,14,jul,358,6,-1,0,0,0
55,retired,married,1,secondary,2,no,0,159,no,0,no,0,cellular,28,aug,159,1,-1,0,0,0
43,blue-collar,married,1,primary,1,no,0,483,yes,1,no,0,cellular,12,may,225,3,-1,0,0,0
53,unemployed,married,1,secondary,2,no,0,94,no,0,no,0,cellular,10,aug,493,1,181,14,1,1
57,retired,married,1,secondary,2,no,0,1044,no,0,no,0,telephone,11,jan,585,1,192,2,1,1
39,self-employed,single,0,unknown,0,no,0,0,no,0,no,0,unknown,20,jun,13,11,-1,0,0,0
56,technician,divorced,0,tertiary,3,no,0,401,yes,1,no,0,telephone,20,nov,26,1,-1,0,0,0
29,services,single,0,unknown,0,no,0,33,no,0,no,0,unknown,1,jul,161,1,-1,0,0,0
38,blue-collar,married,1,primary,1,no,0,506,yes,1,yes,1,unknown,12,jun,122,1,-1,0,0,0
59,management,married,1,tertiary,3,no,0,1881,no,0,no,0,cellular,19,nov,456,2,-1,0,0,0
42,technician,single,0,unknown,0,no,0,344,yes,1,no,0,unknown,3,jun,26,7,-1,0,0,0
46,blue-collar,married,1,primary,1,no,0,0,yes,1,no,0,unknown,12,may,51,9,-1,0,0,0
31,admin.,married,1,secondary,2,no,0,3,yes,1,no,0,cellular,28,jul,37,12,-1,0,0,0
35,services,divorced,0,secondary,2,no,0,221,yes,1,no,0,cellular,14,may,150,1,360,1,0,0
50,self-employed,married,1,secondary,2,no,0,36,no,0,no,0,cellular,13,aug,104,10,-1,0,0,0
42,blue-collar,married,1,primary,1,no,0,969,yes,1,no,0,cellular,13,may,721,1,-1,0,0,0
36,services,single,0,secondary,2,no,0,760,no,0,no,0,unknown,20,jun,9,13,-1,0,0,0
25,admin.,single,0,tertiary,3,no,0,220,no,0,no,0,cellular,26,may,68,1,-1,0,0,0
42,management,single,0,tertiary,3,no,0,10907,no,0,no,0,cellular,4,may,74,3,-1,0,0,0
27,student,single,0,tertiary,3,no,0,-148,yes,1,no,0,cellular,11,sep,146,3,224,1,0,0
32,blue-collar,married,1,primary,1,no,0,415,yes,1,no,0,unknown,2,jun,777,4,-1,0,0,1
57,management,married,1,tertiary,3,no,0,1341,yes,1,no,0,unknown,8,may,339,2,-1,0,0,0
48,blue-collar,married,1,secondary,2,no,0,865,yes,1,no,0,cellular,13,may,78,2,-1,0,0,0
34,blue-collar,divorced,0,secondary,2,no,0,-566,yes,1,no,0,unknown,26,may,248,2,-1,0,0,0
33,services,married,1,secondary,2,no,0,210,yes,1,yes,1,unknown,20,may,201,1,-1,0,0,0
26,technician,single,0,secondary,2,no,0,1275,yes,1,no,0,unknown,20,jun,18,9,-1,0,0,0
50,blue-collar,married,1,secondary,2,no,0,579,no,0,no,0,cellular,26,aug,83,4,-1,0,0,0
60,technician,single,0,tertiary,3,no,0,2934,no,0,no,0,cellular,8,aug,233,2,-1,0,0,0
47,management,married,1,tertiary,3,no,0,6637,yes,1,no,0,cellular,17,apr,174,2,-1,0,0,0
31,management,married,1,tertiary,3,no,0,271,no,0,no,0,cellular,18,nov,89,1,-1,0,0,0
52,technician,married,1,tertiary,3,no,0,0,no,0,no,0,cellular,9,aug,145,3,94,4,1,0
36,services,married,1,secondary,2,no,0,472,yes,1,no,0,unknown,19,jun,1017,1,-1,0,0,0
43,blue-collar,married,1,primary,1,no,0,487,yes,1,no,0,unknown,7,may,548,2,-1,0,0,0
30,technician,single,0,tertiary,3,no,0,699,yes,1,no,0,cellular,11,aug,213,4,-1,0,0,0
32,blue-collar,married,1,secondary,2,no,0,150,no,0,no,0,cellular,5,feb,210,1,-1,0,0,0
31,management,single,0,tertiary,3,no,0,1130,yes,1,no,0,cellular,17,apr,224,3,74,4,0,0
29,management,single,0,secondary,2,no,0,584,yes,1,no,0,unknown,16,jun,541,19,-1,0,0,0
48,services,divorced,0,secondary,2,no,0,3186,no,0,yes,1,cellular,9,apr,104,1,-1,0,0,0
32,services,single,0,secondary,2,no,0,133,no,0,no,0,cellular,15,apr,171,1,-1,0,0,1
30,housemaid,single,0,tertiary,3,no,0,868,no,0,no,0,cellular,7,aug,387,2,-1,0,0,0
48,blue-collar,married,1,secondary,2,no,0,480,yes,1,no,0,cellular,15,may,830,1,352,2,0,1
51,blue-collar,married,1,unknown,0,no,0,1883,yes,1,no,0,unknown,5,may,57,1,-1,0,0,0
34,management,married,1,tertiary,3,no,0,606,no,0,no,0,cellular,20,apr,97,1,-1,0,0,1
35,blue-collar,married,1,secondary,2,no,0,603,yes,1,no,0,cellular,17,apr,474,2,-1,0,0,0
49,management,single,0,primary,1,no,0,548,no,0,no,0,telephone,31,jul,115,6,-1,0,0,0
36,unemployed,married,1,secondary,2,no,0,-872,yes,1,yes,1,cellular,20,nov,153,1,183,1,0,0
37,blue-collar,divorced,0,secondary,2,no,0,33,yes,1,no,0,cellular,20,nov,106,2,167,1,0,0
37,management,married,1,tertiary,3,no,0,1689,yes,1,no,0,unknown,29,may,645,2,-1,0,0,0
49,blue-collar,married,1,primary,1,no,0,902,no,0,no,0,unknown,9,jun,210,2,-1,0,0,0
44,services,divorced,0,secondary,2,no,0,0,yes,1,yes,1,unknown,13,may,97,1,-1,0,0,0
40,student,married,1,secondary,2,no,0,260,no,0,no,0,cellular,19,nov,52,1,152,6,0,0
57,technician,married,1,secondary,2,no,0,589,yes,1,no,0,cellular,2,feb,223,1,76,4,0,0
39,technician,married,1,secondary,2,no,0,626,yes,1,no,0,cellular,11,may,126,2,-1,0,0,0
38,services,married,1,secondary,2,no,0,0,no,0,yes,1,cellular,16,jul,1473,6,-1,0,0,0
51,blue-collar,divorced,0,secondary,2,no,0,78,yes,1,no,0,unknown,27,may,723,2,-1,0,0,0
27,blue-collar,single,0,secondary,2,no,0,3792,no,0,no,0,cellular,22,apr,279,2,-1,0,0,1
38,blue-collar,single,0,tertiary,3,no,0,14058,no,0,no,0,telephone,17,jul,293,20,-1,0,0,0
30,technician,single,0,secondary,2,no,0,-522,yes,1,yes,1,cellular,5,may,670,2,286,6,0,1
36,student,single,0,unknown,0,no,0,386,no,0,no,0,unknown,18,jun,359,2,-1,0,0,0
37,unemployed,married,1,secondary,2,no,0,1978,no,0,no,0,cellular,9,sep,404,1,182,1,1,1
53,admin.,married,1,secondary,2,no,0,459,no,0,no,0,cellular,14,oct,317,6,192,1,1,0
38,unemployed,married,1,tertiary,3,no,0,2812,yes,1,no,0,cellular,30,apr,830,1,-1,0,0,1
48,management,married,1,tertiary,3,no,0,5057,no,0,yes,1,cellular,19,nov,37,1,-1,0,0,0
26,housemaid,married,1,secondary,2,no,0,-759,yes,1,no,0,cellular,11,jul,191,1,-1,0,0,0
33,blue-collar,single,0,secondary,2,no,0,-416,yes,1,no,0,unknown,16,may,767,2,-1,0,0,1
47,technician,married,1,unknown,0,no,0,2106,yes,1,no,0,unknown,6,may,168,1,-1,0,0,0
45,management,divorced,0,tertiary,3,no,0,220,yes,1,no,0,unknown,18,jun,89,4,-1,0,0,0
32,blue-collar,divorced,0,secondary,2,no,0,0,yes,1,no,0,unknown,2,jun,746,2,-1,0,0,0
69,retired,married,1,unknown,0,no,0,426,no,0,no,0,telephone,9,mar,225,1,90,1,1,1
65,unknown,married,1,unknown,0,no,0,4717,no,0,no,0,telephone,6,aug,256,1,-1,0,0,1
37,blue-collar,married,1,secondary,2,no,0,395,yes,1,no,0,unknown,6,may,219,2,-1,0,0,0
45,blue-collar,divorced,0,primary,1,no,0,0,yes,1,no,0,cellular,21,jul,211,2,-1,0,0,0
36,blue-collar,married,1,secondary,2,no,0,-206,yes,1,no,0,unknown,8,may,177,2,-1,0,0,0
62,self-employed,divorced,0,tertiary,3,no,0,6,yes,1,no,0,cellular,13,oct,216,1,183,4,1,1
37,management,married,1,tertiary,3,no,0,4039,no,0,yes,1,cellular,25,jul,106,2,-1,0,0,0
39,services,divorced,0,secondary,2,no,0,687,yes,1,no,0,cellular,9,jul,869,1,-1,0,0,1
38,technician,single,0,secondary,2,no,0,-242,yes,1,no,0,cellular,18,may,1173,3,278,6,1,1
31,management,married,1,tertiary,3,no,0,582,yes,1,no,0,cellular,15,jul,58,2,-1,0,0,0
58,blue-collar,divorced,0,primary,1,no,0,8218,yes,1,no,0,cellular,31,jul,124,10,-1,0,0,0
44,management,single,0,tertiary,3,no,0,1424,yes,1,no,0,cellular,8,aug,201,2,-1,0,0,0
31,blue-collar,married,1,secondary,2,no,0,92,yes,1,no,0,unknown,16,may,688,1,-1,0,0,1
33,technician,single,0,secondary,2,no,0,2085,no,0,no,0,cellular,9,feb,501,2,-1,0,0,1
36,technician,single,0,tertiary,3,no,0,197,no,0,no,0,cellular,30,apr,260,1,-1,0,0,1
31,technician,single,0,secondary,2,no,0,2305,no,0,no,0,cellular,4,aug,139,1,-1,0,0,0
45,admin.,married,1,secondary,2,no,0,-547,yes,1,no,0,unknown,3,jun,214,2,-1,0,0,0
